2940.7284502163,1.5052882023419,3.6358635656612,3.2224709821463,8.1323434175493,5
2287.2772739943,1.3665460190066,3.7591320138807,3.1639151810078,7.5922265044479,5
1675.2815215998,1.6222749376937,4.70113384538,4.7281805310403,12.454749346973,5
2283.0825718922,4.3225563857676,27.863092935266,35.253715676629,51.18566285142,2
100.95405012515,2.5833698718971,6.8096861346117,4.9672866801324,8.626773395865,2
211.61003128736,2.3464776505048,4.6872604062284,6.6483969045637,7.201962590039,2
213.54018064886,3.2506429812926,2.0493789796749,4.8590712314423,4.2629509761545,2
973.09714944477,4.8810287200833,7.1405853400002,13.75104163204,14.898669234535,2
136.1662758207,2.239775069654,14.448809554183,4.6443105327942,24.254352750832,3
405.03168123597,2.8412999644296,8.7937509258111,11.968576172258,11.968576172258,3
2119.0769372398,1.4089135778857,1.6505774420904,3.2570911721095,5.0742988377125,1
13917.866694789,17.156175891953,24.727706037644,72.996443414365,74.877200011336,4
93.010222207811,1.5005864061051,0.75922893907006,2.3710391708492,1.3553665204528,5
824.35509347733,5.745662978536,15.114014699984,24.325055418991,45.310948587436,4
656.16734287544,3.07330773202,8.0256518634659,8.6801436075601,16.189161796169,3
10730.330315296,30.111913125412,17.362541729921,43.090844282143,32.304981855495,4
7206.5769426137,27.750470222144,32.032828083047,34.205703826552,41.184482798812,4
99.110768555449,2.0676066630653,2.9983689063226,4.812945834261,5.4592391455221,3
1027.6475653888,1.386238520724,4.0153084467909,2.5797087963529,5.832209229253,5
312.24171829361,2.836949557153,2.2759316211443,4.9181029819053,5.6207517565194,3
987.71763956241,1.3872600893175,1.4792601499099,2.8182615783576,4.0460541791551,5
2920.2090853493,1.5406538468586,2.7769914625656,3.3148642137733,5.1586021092366,5
